"","age","75%","80%","90%","95%","97.5%","99%","99.5%"
"47",89,6.12539797871471,6.39555577326965,7.1066761788447,7.69393168381527,8.20328825462729,8.79552534573728,9.19879677860278
"160",90,6.09123630719732,6.36039147692711,7.06887273239554,7.65394878165593,8.16141499967027,8.75145414712698,9.15322893633452
"298",91,6.05639922456134,6.3245264584848,7.03030193924589,7.61314351305088,8.11867165684387,8.70645737417918,9.10669773738138
"1859",92,6.02073090545982,6.28779987622078,6.99078975336615,7.57133092762533,8.07486381788008,8.660329621781,9.0589902885595
"194",93,5.98422991958027,6.25020978328086,6.95033286824,7.52850659603052,8.02998607954041,8.61306435433672,9.01009928321823
"1976",94,5.9470155410902,6.21187855002157,6.90906180413937,7.48480776887919,7.98418153000456,8.56481144745917,8.9601792187307
"453",95,5.90920821403395,6.17292981862228,6.86710862150563,7.44037345855876,7.93759521143636,8.51572295423036,8.9093869221167
"5559",96,5.87092598849891,6.13348483719698,6.82460298642929,7.39534028287004,7.89036977120859,8.46594853270352,8.85787682520539
"5361",97,5.83227917921054,6.09365695745835,6.78166624470507,7.34983618925869,7.84263888271456,8.41562851392358,8.80579379242995
"9468",104,5.55862466988632,5.81142377179625,6.4768519160234,7.02637396291748,7.50300238618887,8.05718593287127,8.43454560232768
